Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"Y Qu, H Yin","Evaluating network embedding techniques' performances in software bug prediction",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09965-5","https://scholar.google.com/scholar?cites=1009954196556080373&as_sdt=2005&sciodt=2007&hl=en",175,"2022-09-05 09:28:12","","10.1007/s10664-021-09965-5","","",,,,,2,2.00,1,2,1,"… We release our replication package at: https://github.com/quyutest/node2defect and https://… Moreover, we open source our replication package to ensure the reproducibility: https://github.…","","https://scholar.google.com/scholar?q=related:9eQjpf0TBA4J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"S Zamani, H Hemmati","A pragmatic approach for hyper-parameter tuning in search-based test case generation",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10024-2","https://scholar.google.com/scholar?cites=4461225016181372207&as_sdt=2005&sciodt=2007&hl=en",176,"2022-09-05 09:28:12","","10.1007/s10664-021-10024-2","","",,,,,1,1.00,1,2,1,"… codes to conduct the same experiments are provided in the replication package. Footnote 1 … recurring features for all the feature selection sizes are provided in the replication package. …","https://arxiv.org/pdf/2101.05738","https://scholar.google.com/scholar?q=related:L7WTAIR06T0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"FCJ van Mil, A Rastogi, A Zaidman","Promises and Perils of Inferring Personality on GitHub",2021,"… on Empirical Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3475775","https://scholar.google.com/scholar?cites=2751884647535807383&as_sdt=2005&sciodt=2007&hl=en",177,"2022-09-05 09:28:12","","10.1145/3475716.3475775","","",,,,,1,1.00,0,3,1,"… numbers for a given personality trait [8, 31, 32] (see the survey in replication package for detail). … tests are conducted in R, details on which are available in the replication package. …","https://arxiv.org/pdf/2107.05829","https://scholar.google.com/scholar?q=related:lws5v4GoMCYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
17,"M Ceccato, R Scandariato","Static analysis and penetration testing from the perspective of maintenance teams",2016,"… on Empirical Software Engineering and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2961111.2962611","https://scholar.google.com/scholar?cites=6521959270269776054&as_sdt=2005&sciodt=2007&hl=en",178,"2022-09-05 09:28:12","","10.1145/2961111.2962611","","",,,,,17,2.83,9,2,6,"… Examples of the above-mentioned security reports are provided online in our replication package[4]. The goal of this study is to analyze the effect of said security reports with the …","","https://scholar.google.com/scholar?q=related:tvD-x2angloJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
20,"M Riaz, J King, J Slankas, L Williams…","Identifying the implied: Findings from three differentiated replications on the use of security requirements templates",2017,"… software engineering","Springer","https://link.springer.com/article/10.1007/s10664-016-9481-1","https://scholar.google.com/scholar?cites=16972435745404300688&as_sdt=2005&sciodt=2007&hl=en",179,"2022-09-05 09:28:12","","10.1007/s10664-016-9481-1","","",,,,,20,4.00,4,5,5,"Identifying security requirements early on can lay the foundation for secure software development. Security requirements are often implied by existing functional requirements but are …","https://iris.unitn.it/retrieve/handle/11572/169308/122486/SecurityRequirementsTemplates-ThreeReplications-Final%20copia.pdf","https://scholar.google.com/scholar?q=related:kC33-WI0iusJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"O Díaz, L Montalvillo, R Medeiros, M Azanza…","Visualizing the customization endeavor in product-based-evolving software product lines: a case of action design research",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10101-6","",180,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10101-6","","",,,,,0,0.00,0,5,1,"Software Product Lines (SPLs) aim at systematically reusing software assets, and deriving products (aka, variants) out of those assets. However, it is not always possible to handle SPL …","https://link.springer.com/article/10.1007/s10664-021-10101-6","https://scholar.google.com/scholar?q=related:Bxyd8of1wC0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
9,"A Viticchie, L Regano, C Basile, M Torchiano…","Empirical assessment of the effort needed to attack programs protected with client/server code splitting",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09738-1","https://scholar.google.com/scholar?cites=12631082634082354471&as_sdt=2005&sciodt=2007&hl=en",181,"2022-09-05 09:28:12","","10.1007/s10664-019-09738-1","","",,,,,9,4.50,2,5,2,"… Then, their replication package has been used by Hänsch et al. to conduct a similar experiment and assess a slightly different set of obfuscations (Hänsch et al. 2018). Viticchié et al. …","https://core.ac.uk/download/pdf/234930298.pdf","https://scholar.google.com/scholar?q=related:J4UVvbueSq8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"M Choetkiertikul, HK Dam, T Tran, T Pham…","Automatically recommending components for issue reports using deep learning",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09898-5","https://scholar.google.com/scholar?cites=9608538378888218596&as_sdt=2005&sciodt=2007&hl=en",182,"2022-09-05 09:28:12","","10.1007/s10664-020-09898-5","","",,,,,2,2.00,0,5,1,"… We have created a replication package and made it available at https://github.com/MUICT-SERU/DeepSoft-C. The package contains the full dataset and the source code of DeepSoft-C …","","https://scholar.google.com/scholar?q=related:5AdXVL9iWIUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"H Jebnoun, MS Rahman, F Khomh…","Clones in deep learning code: what, where, and why?",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10099-x","https://scholar.google.com/scholar?cites=2642700298005867971&as_sdt=2005&sciodt=2007&hl=en",183,"2022-09-05 09:28:12","","10.1007/s10664-021-10099-x","","",,,,,1,1.00,0,4,1,"Deep Learning applications are becoming increasingly popular worldwide. Developers of deep learning systems like in every other context of software development strive to write more …","https://arxiv.org/pdf/2107.13614","https://scholar.google.com/scholar?q=related:w211XuvBrCQJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
30,"FE Zanaty, T Hirao, S McIntosh, A Ihara…","An empirical study of design discussions in code review",2018,"… Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3239235.3239525","https://scholar.google.com/scholar?cites=16871082411790438758&as_sdt=2005&sciodt=2007&hl=en",184,"2022-09-05 09:28:12","","10.1145/3239235.3239525","","",,,,,30,7.50,6,5,4,"… Replication Package To enable future work, we have made the manually classified reviews and the scripts that we used to analyze them available online.…","https://rebels.cs.uwaterloo.ca/papers/esem2018_elzanaty.pdf","https://scholar.google.com/scholar?q=related:ZhEcExEgIuoJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"S Reis, R Abreu, L Cruz","Fixing vulnerabilities potentially hinders maintainability",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10019-z","",185,"2022-09-05 09:28:12","","10.1007/s10664-021-10019-z","","",,,,,0,0.00,0,3,1,"Security is a requirement of utmost importance to produce high-quality software. However, there is still a considerable amount of vulnerabilities being discovered and fixed almost weekly…","https://arxiv.org/pdf/2106.03271","https://scholar.google.com/scholar?q=related:NUusTy6Vsk0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"D Costal, C Farré, X Franch, C Quer","Inclusion and Exclusion Criteria in Software Engineering Tertiary Studies: A Systematic Mapping and Emerging Framework",2021,"… on Empirical Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3484190","",186,"2022-09-05 09:28:12","","10.1145/3475716.3484190","","",,,,,0,0.00,0,4,1,"… coding schema is detailed in our replication package [7]. … Method mitigates them ● In the Replication Package: (i) keep all … See our replication package example [7] for this very paper. …","https://arxiv.org/pdf/2109.08226","https://scholar.google.com/scholar?q=related:es76_uiBvJUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"M Soltani, P Derakhshanfar, X Devroey…","researchportal. unamur. be",2020,"… Software Engineering","pure.unamur.be","https://pure.unamur.be/ws/portalfiles/portal/52117774/s10664-019-09762-1.pdf","",187,"2022-09-05 09:28:12","PDF","","","",,,,,0,0.00,0,4,2,"… 2Available at https://github.com/STAMP-project/ExRunner 3A replication package for EvoCrash results, their … The complete categorization table is available in our replication package.…","https://pure.unamur.be/ws/portalfiles/portal/52117774/s10664-019-09762-1.pdf","https://scholar.google.com/scholar?q=related:qzsBaX_l8ioJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"S Herbold, A Trautsch, F Trautsch, B Ledel","Problems with szz and features: An empirical study of the state of practice of defect prediction data collection",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10092-4","https://scholar.google.com/scholar?cites=15094905915435892104&as_sdt=2005&sciodt=2007&hl=en",188,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10092-4","","",,,,,5,5.00,1,4,1,"Context The SZZ algorithm is the de facto standard for labeling bug fixing commits and finding inducing changes for defect prediction data. Recent research uncovered potential …","https://link.springer.com/article/10.1007/s10664-021-10092-4","https://scholar.google.com/scholar?q=related:iL1_L_Tge9EJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"P Valentina, F Fabiana, S Simone…","How does code readability change during software evolution?",2020,"Empirical Software …","search.proquest.com","https://search.proquest.com/openview/a3afc0c73e260bce573b2503b25164f9/1?pq-origsite=gscholar&cbl=326341","https://scholar.google.com/scholar?cites=2137300731116007944&as_sdt=2005&sciodt=2007&hl=en",189,"2022-09-05 09:28:12","","","","",,,,,1,0.50,0,4,2,"… We provide a replication package (Piantadosi et al. 2020) with (i) the dataset we built and (ii… Our replication package (Piantadosi et al. 2020) contains the datasets we used to answer …","","https://scholar.google.com/scholar?q=related:CDJa6LA3qR0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"Y Li, ZMJ Jiang","Assessing and optimizing the performance impact of the just-in-time configuration parameters-a case study on PyPy",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09691-z","https://scholar.google.com/scholar?cites=16713290428854479882&as_sdt=2005&sciodt=2007&hl=en",190,"2022-09-05 09:28:12","","10.1007/s10664-019-09691-z","","",,,,,1,0.33,1,2,3,"… To enable replication and further research on this topic, we have provided a Replication package (2018) which includes the implementation for our configuration tuning framework, …","https://www.eecs.yorku.ca/~zmjiang/publications/emse2019_li.pdf","https://scholar.google.com/scholar?q=related:CqzOHxiJ8ecJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"N Mathieu, MP Robillard","Wikifying software artifacts",2021,"Empirical Software Engineering","search.proquest.com","https://search.proquest.com/openview/37b35a0fae03536f9830b66cb19f4225/1?pq-origsite=gscholar&cbl=326341","",191,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,2,1,"… In particular, the wikifier must not be a tool for demonstration only or a replication package for a specific experiment. The interface must be sufficiently well documented to be usable with …","","https://scholar.google.com/scholar?q=related:27eQ9CBQkckJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"S Biffl, E Serral, D Winkler…","Replication Data Management: Needs and Solutions--An Initial Evaluation of Conceptual Approaches for Integrating Heterogeneous Replication Study Data",2013,"… Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6681356/","https://scholar.google.com/scholar?cites=2531890482847928149&as_sdt=2005&sciodt=2007&hl=en",192,"2022-09-05 09:28:12","","","","",,,,,7,0.78,2,4,9,"… In particular, the experiments executed at UP Madrid are based on Kamsties and Lott’s replication package [12]. The research goal is identifying the effectiveness of structural and …","http://oa.upm.es/26364/1/INVE_MEM_2013_29324.pdf","https://scholar.google.com/scholar?q=related:Vc9XyPoUIyMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"A Foundjem, E Constantinou, T Mens…","A mixed-methods analysis of micro-collaborative coding practices in OpenStack",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10167-w","",193,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10167-w","","",,,,,0,0.00,0,4,1,"… A replication package containing all necessary details of the qualitative analysis of the interviews, as well as the data and scripts of our analyses is available (Foundjem et al. 2021a). …","https://link.springer.com/article/10.1007/s10664-022-10167-w",""
13,"T Amanatidis, N Mittas, A Moschou…","Evaluating the agreement among technical debt measurement tools: building an empirical benchmark of technical debt liabilities",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09869-w","https://scholar.google.com/scholar?cites=14348408552655330678&as_sdt=2005&sciodt=2007&hl=en",194,"2022-09-05 09:28:12","","10.1007/s10664-020-09869-w","","",,,,,13,6.50,3,4,2,"Software teams are often asked to deliver new features within strict deadlines leading developers to deliberately or inadvertently serve “not quite right code” compromising software …","https://ruomo.lib.uom.gr/bitstream/7000/731/3/Evaluating%20the%20agreement%20among%20technical%20debt.pdf","https://scholar.google.com/scholar?q=related:dp0yuY7JH8cJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
8,"AJ Molnar, S Motogna","Long-term evaluation of technical debt in open-source software",2020,"… Symposium on Empirical Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3410673","https://scholar.google.com/scholar?cites=4582728931099349890&as_sdt=2005&sciodt=2007&hl=en",195,"2022-09-05 09:28:12","","10.1145/3382494.3410673","","",,,,,8,4.00,4,2,2,"Background: A consistent body of research and practice have identified that technical debt provides valuable and actionable insight into the design and implementation deficiencies of …","https://arxiv.org/pdf/2007.13422","https://scholar.google.com/scholar?q=related:ghMVuK4fmT8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
62,"H Li, THP Chen, W Shang, AE Hassan","Studying software logging using topic models",2018,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9595-8","https://scholar.google.com/scholar?cites=13612967562861038841&as_sdt=2005&sciodt=2007&hl=en",196,"2022-09-05 09:28:12","","10.1007/s10664-018-9595-8","","",,,,,62,15.50,16,4,4,"Software developers insert logging statements in their source code to record important runtime information; such logged information is valuable for understanding system usage in …","https://users.encs.concordia.ca/~shang/pubs/emse2017_heng.pdf","https://scholar.google.com/scholar?q=related:-Uw_s9_56rwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
6,"H Cadavid, V Andrikopoulos, P Avgeriou…","A survey on the interplay between software engineering and systems engineering during sos architecting",2020,"… Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3410671","https://scholar.google.com/scholar?cites=15819218848978407411&as_sdt=2005&sciodt=2007&hl=en",197,"2022-09-05 09:28:12","","10.1145/3382494.3410671","","",,,,,6,3.00,2,4,2,"… The complete questionnaire is available in the study replication package3. This is the version of the questionnaire that was actually used for the survey, following a few iterations of pilot …","https://www.researchgate.net/profile/Hector-Cadavid/publication/343181421_A_Survey_on_the_Interplay_between_Software_Engineering_and_Systems_Engineering_during_SoS_Architecting/links/5fa01574458515b7cfb2ec0c/A-Survey-on-the-Interplay-between-Software-Engineering-and-Systems-Engineering-during-SoS-Architecting.pdf","https://scholar.google.com/scholar?q=related:84-FtbonidsJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"F Fagerholm, C Becker…","Temporal discounting in software engineering: a replication study",2019,"… Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870161/","https://scholar.google.com/scholar?cites=1850954447609512114&as_sdt=2005&sciodt=2007&hl=en",198,"2022-09-05 09:28:12","","","","",,,,,5,1.67,2,3,3,"… questionnaire is given in an on-line replication package [41]. … analysis scripts are available in a replication package [41]. … Venters, “Dataset and replication package for Temporal …","https://arxiv.org/pdf/1906.11072","https://scholar.google.com/scholar?q=related:ssAxaUPprxkJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
55,"E Hill, D Binkley, D Lawrie, L Pollock…","An empirical study of identifier splitting techniques",2014,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-013-9261-0","https://scholar.google.com/scholar?cites=7649302960942876969&as_sdt=2005&sciodt=2007&hl=en",199,"2022-09-05 09:28:12","","10.1007/s10664-013-9261-0","","",,,,,55,6.88,11,5,8,"Researchers have shown that program analyses that drive software development and maintenance tools supporting search, traceability and other tasks can benefit from leveraging the …","https://www.eecis.udel.edu/~pollock/879tainsef13/idsplittjournal.pdf","https://scholar.google.com/scholar?q=related:KQlY5oPIJ2oJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"J Çarka, M Esposito, D Falessi","On effort-aware metrics for defect prediction",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10186-7","",200,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10186-7","","",,,,,0,0.00,0,3,1,"Context Advances in defect prediction models, aka classifiers, have been validated via accuracy metrics. Effort-aware metrics (EAMs) relate to benefits provided by a classifier in …","https://link.springer.com/article/10.1007/s10664-022-10186-7",""
13,"A Razzaq, A Le Gear, C Exton, J Buckley","An empirical assessment of baseline feature location techniques",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09734-5","https://scholar.google.com/scholar?cites=1533246256073536567&as_sdt=2005&sciodt=2007&hl=en",201,"2022-09-05 09:28:12","HTML","10.1007/s10664-019-09734-5","","",,,,,13,6.50,3,4,2,"Feature Location (FL) aims to locate observable functionalities in source code. Considering its key role in software maintenance, a vast array of automated and semi-automated Feature …","https://link.springer.com/article/10.1007/s10664-019-09734-5","https://scholar.google.com/scholar?q=related:N_R1rlgvRxUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"D Costal Costa, C Farré Tost…","Inclusion and exclusion criteria in software engineering tertiary studies: A systematic mapping and emerging framework",2021,"… Empirical Software …","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/355581","",202,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,3,1,"… The complete reporting is available in a replication package [7… coding schema is detailed in our replication package [7]. … See our replication package example [7] for this very paper. …","https://upcommons.upc.edu/bitstream/handle/2117/355581/Costal%20et%20al.pdf?sequence=1","https://scholar.google.com/scholar?q=related:MmuqJcGMXswJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"N Cassee, F Zampetti, N Novielli, A Serebrenik…","Self-Admitted Technical Debt and Comments' Polarity: An Empirical Study",2022,"… Software Engineering","win.tue.nl","https://www.win.tue.nl/~aserebre/EMSE2022Nathan.pdf","https://scholar.google.com/scholar?cites=13637280731571266691&as_sdt=2005&sciodt=2007&hl=en",203,"2022-09-05 09:28:12","PDF","","","",,,,,1,1.00,0,5,1,"Self-Admitted Technical Debt (SATD) consists of annotations—typically, but not only, source code comments—pointing out incomplete features, maintainability problems, or, in general, …","https://www.win.tue.nl/~aserebre/EMSE2022Nathan.pdf","https://scholar.google.com/scholar?q=related:g6SVa5JaQb0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
11,"F Pecorelli, F Palomba, A De Lucia","The relation of test-related factors to software quality: a case study on apache systems",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09891-y","https://scholar.google.com/scholar?cites=7342421386301945298&as_sdt=2005&sciodt=2007&hl=en",204,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09891-y","","",,,,,11,11.00,4,3,1,"Testing represents a crucial activity to ensure software quality. Recent studies have shown that test-related factors (eg, code coverage) can be reliable predictors of software code quality…","https://link.springer.com/article/10.1007/s10664-020-09891-y","https://scholar.google.com/scholar?q=related:0jXCWVmF5WUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"S Biffl, E Serral, D Winkler, O Dieste…","Replication Data Management: Needs and Solutions",2013,"… Software Engineering …","researchgate.net","https://www.researchgate.net/profile/Dietmar-Winkler/publication/261245489_Replication_Data_Management_Needs_and_Solutions_--_An_Initial_Evaluation_of_Conceptual_Approaches_for_Integrating_Heterogeneous_Replication_Study_Data/links/0a85e534bd9a812c2d000000/Replication-Data-Management-Needs-and-Solutions--An-Initial-Evaluation-of-Conceptual-Approaches-for-Integrating-Heterogeneous-Replication-Study-Data.pdf","https://scholar.google.com/scholar?cites=2863598148077263300&as_sdt=2005&sciodt=2007&hl=en",205,"2022-09-05 09:28:12","PDF","","","",,,,,1,0.11,0,5,9,"… In particular, the experiments executed at UP Madrid are based on Kamsties and Lott’s replication package [12]. The research goal is identifying the effectiveness of structural and …","https://www.researchgate.net/profile/Dietmar-Winkler/publication/261245489_Replication_Data_Management_Needs_and_Solutions_--_An_Initial_Evaluation_of_Conceptual_Approaches_for_Integrating_Heterogeneous_Replication_Study_Data/links/0a85e534bd9a812c2d000000/Replication-Data-Management-Needs-and-Solutions--An-Initial-Evaluation-of-Conceptual-Approaches-for-Integrating-Heterogeneous-Replication-Study-Data.pdf","https://scholar.google.com/scholar?q=related:xJmc-1eLvScJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"R De Souza Coelho, L Almeida…","Exception handling bug hazards in Android: Results from a mining study and an exploratory survey",2017,"Empirical Software …","repository.tudelft.nl","https://repository.tudelft.nl/islandora/object/uuid:e82ac7a2-c6e6-4c73-a8ba-e1b3243673fd","https://scholar.google.com/scholar?cites=8609887938769620834&as_sdt=2005&sciodt=2007&hl=en",206,"2022-09-05 09:28:12","","","","",,,,,1,0.20,0,3,5,"Adequate handling of exceptions has proven difficult for many software engineers. Mobile app developers in particular, have to cope with compatibility, middleware, memory constraints, …","https://repository.tudelft.nl/islandora/object/uuid:e82ac7a2-c6e6-4c73-a8ba-e1b3243673fd/datastream/OBJ1/download","https://scholar.google.com/scholar?q=related:Yo9IknZ3fHcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"G Uddin, O Alam, A Serebrenik","A qualitative study of developers' discussions of their problems and joys during the early COVID-19 months",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10156-z","",207,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10156-z","","",,,,,0,0.00,0,3,1,"Many software developers started to work from home on a short notice during the early periods of COVID-19. A number of previous papers have studied the wellbeing and productivity of …","https://link.springer.com/article/10.1007/s10664-022-10156-z","https://scholar.google.com/scholar?q=related:pbcs40MqzGcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
12,"F Medeiros, G Lima, G Amaral, S Apel…","An investigation of misunderstanding code patterns in C open-source software projects",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9666-x","https://scholar.google.com/scholar?cites=5247069261814202402&as_sdt=2005&sciodt=2007&hl=en",208,"2022-09-05 09:28:12","","10.1007/s10664-018-9666-x","","",,,,,12,4.00,2,5,3,"… A replication package for this study is available at our supplementary Website Footnote 2 … -Source Software Projects (Replication Package). https://doi.org/10.5281/zenodo.1461534 …","https://www.se.cs.uni-saarland.de/publications/docs/MLA+18emse.pdf","https://scholar.google.com/scholar?q=related:IoBOhrFV0UgJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
20,"EC Neto, DA da Costa…","Revisiting and improving szz implementations",2019,"… Software Engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870178/","https://scholar.google.com/scholar?cites=15679387672264089966&as_sdt=2005&sciodt=2007&hl=en",209,"2022-09-05 09:28:12","","","","",,,,,20,6.67,7,3,3,"Background: The SZZ algorithm was proposed to identify bug-introducing changes, ie, changes that are likely to induce bugs. Previous studies improved its implementation and …","https://www.researchgate.net/profile/Daniel-Costa-62/publication/336637580_Revisiting_and_Improving_SZZ_Implementations/links/5db420d04585155e270176e1/Revisiting-and-Improving-SZZ-Implementations.pdf","https://scholar.google.com/scholar?q=related:bqHw1ANgmNkJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"S Braun, S Deßloch, E Wolff, F Elberzhager…","Tackling Consistency-related Design Challenges of Distributed Data-Intensive Systems: An Action Research Study",2021,"… Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3475771","https://scholar.google.com/scholar?cites=13177484377020431087&as_sdt=2005&sciodt=2007&hl=en",210,"2022-09-05 09:28:12","","10.1145/3475716.3475771","","",,,,,3,3.00,1,5,1,"… 1The version of the guidelines used during the study is provided in the replication package: … 3The version of the guidelines used during the study is provided in the replication package: …","https://arxiv.org/pdf/2108.03758","https://scholar.google.com/scholar?q=related:7_qPPTnU37YJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
